row_order,category_level,level_type,tsic_division_code,tsic_division_name,tsic_group_code,tsic_group_name,tsic_class_code,tsic_class_name,product_code,item_name,weight,index_2021_01,index_2021_02,index_2021_03,index_2021_04,index_2021_05,index_2021_06,index_2021_07,index_2021_08,index_2021_09,index_2021_10,index_2021_11,index_2021_12,index_2022_01,index_2022_02,index_2022_03,index_2022_04,index_2022_05,index_2022_06,index_2022_07,index_2022_08,index_2022_09,index_2022_10,index_2022_11,index_2022_12,index_2023_01,index_2023_02,index_2023_03,index_2023_04,index_2023_05,index_2023_06,index_2023_07,index_2023_08,index_2023_09,index_2023_10,index_2023_11,index_2023_12,index_2024_01,index_2024_02,index_2024_03,index_2024_04,index_2024_05,index_2024_06,index_2024_07,index_2024_08,index_2024_09,index_2024_10,index_2024_11,index_2024_12,index_2025_01,index_2025_02,index_2025_03,index_2025_04,index_2025_05,index_2025_06,index_2025_07,index_2025_08,index_2025_09,index_2025_10,index_2025_11,index_2025_12,index_2026_01,index_2026_02,index_2026_03,index_2026_04,index_2026_05,index_2026_06,mom_change_pct,yoy_change_pct,base_year,source_agency,source_file
24,2,GROUP_4DIGIT,10,การผลิตผลิตภัณฑ์อาหาร,1022,การผลิตสัตว์น้ำบรรจุกระป๋อง,,,,การผลิตสัตว์น้ำบรรจุกระป๋อง,0.943238,94.741151,96.320895,122.954749,85.573959,96.594537,99.699833,97.127643,99.289937,89.933049,108.907674,104.717194,104.139379,92.0968,112.57176,117.347546,96.837233,116.661264,120.997664,113.388223,113.670613,113.991737,117.191017,108.340276,118.807784,96.595583,96.361214,100.059986,80.444011,93.489277,77.578596,85.919763,83.645871,80.38451,90.183716,91.580789,89.1138,87.858887,100.963558,99.01297,87.706543,94.481686,108.549159,113.931383,112.268797,130.476857,125.886639,119.511191,109.139475,113.581097,97.522065,109.34215,96.571746,112.816755,106.243095,122.397671,118.814113,111.240191,117.818064,118.845713,112.32638,102.951907,77.423625,111.309506,95.339291,111.323431,110.569361,-0.677368,4.072044,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
25,3,CLASS_5DIGIT,10,การผลิตผลิตภัณฑ์อาหาร,1022,การผลิตสัตว์น้ำบรรจุกระป๋อง,10221,การผลิตปลาบรรจุกระป๋อง,,การผลิตปลาบรรจุกระป๋อง,0.943238,94.741151,96.320895,122.954749,85.573959,96.594537,99.699833,97.127643,99.289937,89.933049,108.907674,104.717194,104.139379,92.0968,112.57176,117.347546,96.837233,116.661264,120.997664,113.388223,113.670613,113.991737,117.191017,108.340276,118.807784,96.595583,96.361214,100.059986,80.444011,93.489277,77.578596,85.919763,83.645871,80.38451,90.183716,91.580789,89.1138,87.858887,100.963558,99.01297,87.706543,94.481686,108.549159,113.931383,112.268797,130.476857,125.886639,119.511191,109.139475,113.581097,97.522065,109.34215,96.571746,112.816755,106.243095,122.397671,118.814113,111.240191,117.818064,118.845713,112.32638,102.951907,77.423625,111.309506,95.339291,111.323431,110.569361,-0.677368,4.072044,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
26,4,PRODUCT_ITEM,10,การผลิตผลิตภัณฑ์อาหาร,1022,การผลิตสัตว์น้ำบรรจุกระป๋อง,10221,การผลิตปลาบรรจุกระป๋อง,10221-010,ปลาทูน่ากระป๋อง,0.828624,94.291498,96.914344,122.78923,83.030705,94.634244,99.162861,100.402412,99.651017,88.378552,109.067085,106.412694,105.265358,93.971789,117.68944,121.672481,97.15519,119.748974,123.077296,116.066249,117.711534,118.909306,120.997413,113.583261,123.834438,99.127368,99.25693,101.217381,79.690626,92.633698,76.157451,84.248722,80.344555,80.199317,92.707237,93.306071,89.403637,89.722172,101.787702,98.931352,89.297592,96.024281,112.443744,115.329871,114.463607,133.833601,131.313905,124.237541,111.684659,116.77186,100.688037,112.786566,99.947142,116.574091,108.834165,127.692196,123.059611,115.193927,120.798484,119.535716,113.454961,107.202145,78.743848,113.055026,98.973594,117.199815,114.857169,-1.998848,5.534112,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
27,4,PRODUCT_ITEM,10,การผลิตผลิตภัณฑ์อาหาร,1022,การผลิตสัตว์น้ำบรรจุกระป๋อง,10221,การผลิตปลาบรรจุกระป๋อง,10221-020,ปลาซาร์ดีนกระป๋อง,0.114614,97.991999,92.030448,124.151395,103.960889,110.766836,103.581973,73.452096,96.679436,101.171571,107.755186,92.459267,95.998905,78.541217,75.57254,86.079632,94.53851,94.338097,105.962579,94.026938,84.456024,78.439256,89.671965,70.43514,82.466661,78.291579,75.426096,91.692382,85.890745,99.674848,87.853031,98.000864,107.513344,81.723402,71.939455,79.107542,87.018373,74.387923,95.005256,99.603043,76.203764,83.329205,80.392536,103.820755,96.401013,106.20865,86.649213,85.341165,90.738596,90.512884,74.63308,84.440106,72.168701,85.652397,87.510475,84.119926,88.120498,82.655923,96.27056,113.857214,104.167098,72.224025,67.878832,98.689951,69.064421,68.839019,79.569855,15.588304,-9.073908,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
28,2,GROUP_4DIGIT,10,การผลิตผลิตภัณฑ์อาหาร,1029,การผลิตผลิตภัณฑ์สัตว์น้ำแปรรูปอื่นๆ,,,,การผลิตผลิตภัณฑ์สัตว์น้ำแปรรูปอื่นๆ,0.047439,91.777876,90.540023,123.604154,97.973846,78.332347,86.980471,89.931892,104.976452,96.618046,102.870364,122.052169,114.342358,105.779898,97.975239,98.314422,91.888954,98.307762,92.157163,84.827291,83.915614,85.10216,87.96369,80.475752,96.132771,96.840716,100.493494,103.920361,98.828824,106.392651,97.422201,87.769645,96.679591,91.218667,103.743933,110.984183,102.184306,107.859438,103.646519,107.358228,92.367318,99.536045,92.347414,100.897282,118.177439,112.857532,106.237983,112.270381,123.646839,109.17557,110.977437,104.118216,98.397903,120.976148,106.394726,104.484357,100.778357,95.423848,108.989732,124.882317,124.990849,106.557672,101.955895,112.762182,112.488269,112.02925,103.770325,-7.372115,-2.466664,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
29,3,CLASS_5DIGIT,10,การผลิตผลิตภัณฑ์อาหาร,1029,การผลิตผลิตภัณฑ์สัตว์น้ำแปรรูปอื่นๆ,10293,การผลิตน้ำปลาและผลิตภัณฑ์สัตว์น้ำที่ได้จากการหมัก,,การผลิตน้ำปลาและผลิตภัณฑ์สัตว์น้ำที่ได้จากการหมัก,0.047439,91.777876,90.540023,123.604154,97.973846,78.332347,86.980471,89.931892,104.976452,96.618046,102.870364,122.052169,114.342358,105.779898,97.975239,98.314422,91.888954,98.307762,92.157163,84.827291,83.915614,85.10216,87.96369,80.475752,96.132771,96.840716,100.493494,103.920361,98.828824,106.392651,97.422201,87.769645,96.679591,91.218667,103.743933,110.984183,102.184306,107.859438,103.646519,107.358228,92.367318,99.536045,92.347414,100.897282,118.177439,112.857532,106.237983,112.270381,123.646839,109.17557,110.977437,104.118216,98.397903,120.976148,106.394726,104.484357,100.778357,95.423848,108.989732,124.882317,124.990849,106.557672,101.955895,112.762182,112.488269,112.02925,103.770325,-7.372115,-2.466664,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
30,4,PRODUCT_ITEM,10,การผลิตผลิตภัณฑ์อาหาร,1029,การผลิตผลิตภัณฑ์สัตว์น้ำแปรรูปอื่นๆ,10293,การผลิตน้ำปลาและผลิตภัณฑ์สัตว์น้ำที่ได้จากการหมัก,10293-010,น้ำปลา,0.047439,91.777876,90.540023,123.604154,97.973846,78.332347,86.980471,89.931892,104.976452,96.618046,102.870364,122.052169,114.342358,105.779898,97.975239,98.314422,91.888954,98.307762,92.157163,84.827291,83.915614,85.10216,87.96369,80.475752,96.132771,96.840716,100.493494,103.920361,98.828824,106.392651,97.422201,87.769645,96.679591,91.218667,103.743933,110.984183,102.184306,107.859438,103.646519,107.358228,92.367318,99.536045,92.347414,100.897282,118.177439,112.857532,106.237983,112.270381,123.646839,109.17557,110.977437,104.118216,98.397903,120.976148,106.394726,104.484357,100.778357,95.423848,108.989732,124.882317,124.990849,106.557672,101.955895,112.762182,112.488269,112.02925,103.770325,-7.372115,-2.466664,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
31,2,GROUP_4DIGIT,10,การผลิตผลิตภัณฑ์อาหาร,1030,การแปรรูปและการถนอมผลไม้และผัก,,,,การแปรรูปและการถนอมผลไม้และผัก,1.094163,88.971561,90.460593,114.750369,99.207106,101.137326,109.232155,103.117511,98.153064,95.132489,94.442261,105.28695,100.108616,94.565516,105.26273,107.013798,98.456396,105.885225,113.308583,109.87364,101.155364,88.851738,81.542239,82.690205,84.516397,74.432745,85.002187,96.827142,89.621945,104.155634,98.876368,99.641214,99.977748,94.896014,87.190688,93.376778,90.862041,86.001938,94.9415,100.113932,94.849104,98.245517,95.906094,102.769955,100.609157,86.347648,90.287689,98.175603,96.760377,86.15951,91.402714,108.095548,90.347247,107.399732,100.667814,104.083763,92.396454,86.190713,94.529935,93.995795,91.097351,88.017935,91.795273,106.959511,96.988808,109.146874,109.040691,-0.097285,8.317332,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
32,3,CLASS_5DIGIT,10,การผลิตผลิตภัณฑ์อาหาร,1030,การแปรรูปและการถนอมผลไม้และผัก,10301,การผลิตเนื้อสัตว์และเนื้อสัตว์ปีกที่ทำให้แห้ง  ทำเค็ม  หรือรมควัน,,การผลิตเนื้อสัตว์และเนื้อสัตว์ปีกที่ทำให้แห้ง  ทำเค็ม  หรือรมควัน,0.074681,87.248266,83.376995,111.347212,99.502116,109.109234,122.98542,117.725527,117.318553,91.907144,85.808582,95.167198,78.503754,74.613323,104.49502,113.691116,91.563294,117.436678,150.172266,147.423465,118.673306,114.068187,105.076145,90.728458,70.963297,80.05101,93.989808,107.176432,92.351279,135.325577,128.217569,131.113587,135.988016,131.455656,124.752679,119.734865,84.950537,78.634725,109.407312,108.832367,104.745115,101.074444,123.258427,111.840006,117.258964,107.707036,101.068452,107.861325,89.871438,83.460225,75.815002,109.917622,75.661442,138.145921,124.575343,128.72178,100.660426,93.280788,94.50511,89.110953,88.280894,92.057519,102.884613,102.106154,89.997363,120.352127,127.947504,6.310962,2.706925,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
33,4,PRODUCT_ITEM,10,การผลิตผลิตภัณฑ์อาหาร,1030,การแปรรูปและการถนอมผลไม้และผัก,10301,การผลิตเนื้อสัตว์และเนื้อสัตว์ปีกที่ทำให้แห้ง  ทำเค็ม  หรือรมควัน,10301-010,ผักผลไม้แช่แข็ง,0.074681,87.248266,83.376995,111.347212,99.502116,109.109234,122.98542,117.725527,117.318553,91.907144,85.808582,95.167198,78.503754,74.613323,104.49502,113.691116,91.563294,117.436678,150.172266,147.423465,118.673306,114.068187,105.076145,90.728458,70.963297,80.05101,93.989808,107.176432,92.351279,135.325577,128.217569,131.113587,135.988016,131.455656,124.752679,119.734865,84.950537,78.634725,109.407312,108.832367,104.745115,101.074444,123.258427,111.840006,117.258964,107.707036,101.068452,107.861325,89.871438,83.460225,75.815002,109.917622,75.661442,138.145921,124.575343,128.72178,100.660426,93.280788,94.50511,89.110953,88.280894,92.057519,102.884613,102.106154,89.997363,120.352127,127.947504,6.310962,2.706925,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
